"",timestamps_ns,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.gpsNum,OSD.gpsLevel,OSD.voltageWarning,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.wheelOffset,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.timesCharged,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.goHomeHeight [ft],HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],ISO8601 Timestamp
2221,1719704865.28,222.1,37.6211140569201,-122.496596293692,45.9,105.9,12.1,81,3944.7,7.502924,26.802238,-7.381902,26.619586,-1.342164,19.685072,-4.250186,9.171454,-19.5,10.4,-163.0,197.0,193.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1002,1684,1518,1024,0,45,7.099,1727,3844,7.099,3.556,3.543,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,202.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.67,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.100Z
2222,1719704865.38,222.2,37.621111246641,-122.49659731701,47.5,105.9,12.1,82,3945.8,7.813295,26.802238,-7.605596,26.619586,-1.789552,19.685072,-3.802798,9.171454,-19.6,9.6,-163.3,196.7,196.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1006,1684,1522,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,201.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.67,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.200Z
2223,1719704865.48,222.3,37.6211078487354,-122.496598738442,48.8,105.9,12.1,84,3947.1,8.420526,26.802238,-8.052984,26.619586,-2.460634,19.685072,-5.144962,9.171454,-12.1,7.2,-163.1,196.9,198.3,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1007,1684,1528,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,200.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,17.44,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.300Z
2224,1719704865.5900002,222.4,37.6211044432224,-122.49660033267,50.1,105.9,12.1,85,3948.4,8.48859,26.802238,-8.052984,26.619586,-2.684328,19.685072,-6.487126,9.171454,-10.9,1.5,-163.7,196.3,200.3,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1011,1684,1553,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,200.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.55,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.400Z
2225,1719704865.6899998,222.5,37.62110179904,-122.496601556516,50.8,105.9,12.1,85,3949.5,8.206856,26.802238,-7.82929,26.619586,-2.460634,19.685072,-6.039738,9.171454,-17.0,0.0,-161.2,198.8,200.1,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1011,1684,1558,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,199.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.55,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.500Z
2226,1719704865.7900002,222.6,37.6210979781996,-122.496603311469,50.8,105.9,12.1,85,3950.9,7.781207,26.802238,-7.381902,26.619586,-2.460634,19.685072,-4.921268,9.171454,-17.0,-1.5,-161.4,198.6,199.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1009,1684,1556,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,198.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.32,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.600Z
2227,1719704865.8899999,222.7,37.6210951192943,-122.496604770886,51.5,105.9,12.1,86,3952.1,7.781207,26.802238,-7.381902,26.619586,-2.460634,19.685072,-4.47388,9.171454,-12.4,-2.1,-162.6,197.4,202.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1004,1684,1542,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,198.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.1,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.700Z
2228,1719704865.9699998,222.8,37.6210920786662,-122.496605964318,52.1,105.9,12.1,87,3953.2,7.713389,26.802238,-7.381902,26.619586,-2.23694,19.685072,-4.697574,9.171454,-9.2,0.8,-161.8,198.2,197.2,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1006,1684,1529,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,197.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.1,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.800Z
2229,1719704866.0700002,222.9,37.6210891480382,-122.496607242677,53.4,105.9,12.1,88,3954.4,7.713389,26.802238,-7.381902,26.619586,-2.23694,19.685072,-4.697574,9.171454,-12.5,2.5,-161.1,198.9,199.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1524,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,197.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.1,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:42.900Z
2230,1719704866.19,223.0,37.6210862426999,-122.496608241681,54.1,105.9,12.1,89,3955.5,7.713389,26.802238,-7.381902,26.619586,-2.23694,19.685072,-4.250186,9.171454,-13.7,1.9,-161.5,198.5,195.2,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1521,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,196.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,16.1,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.000Z
2231,1719704866.29,223.1,37.6210836420378,-122.496609477728,55.7,105.9,12.1,90,3956.5,7.713389,26.802238,-7.381902,26.619586,-2.23694,19.685072,-4.026492,9.171454,-12.1,-1.1,-161.8,198.2,200.6,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1518,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,195.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.88,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.100Z
2232,1719704866.37,223.2,37.6210796341287,-122.496610634688,57.0,105.9,12.1,92,3958.0,7.927735,26.802238,-7.605596,26.619586,-2.23694,19.685072,-4.250186,9.171454,-10.1,-1.8,-161.9,198.1,192.8,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1515,1024,0,45,7.037,1727,3844,7.037,3.527,3.51,0.02,10.77,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,194.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.88,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.200Z
2233,1719704866.5,223.3,37.6210768510242,-122.49661158965,57.7,105.9,12.1,92,3959.0,7.813295,26.802238,-7.605596,26.619586,-1.789552,19.685072,-4.250186,9.171454,-10.5,2.1,-162.2,197.8,195.2,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1515,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,194.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.88,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.300Z
2234,1719704866.57,223.4,37.6210736554365,-122.496612239645,59.0,105.9,12.1,94,3960.2,7.98434,26.802238,-7.82929,26.619586,-1.565858,19.685072,-3.802798,9.171454,-11.5,4.1,-161.9,198.1,189.1,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1510,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,193.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.65,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.400Z
2235,1719704866.7,223.5,37.6210700827987,-122.49661302869,59.3,105.9,12.1,94,3961.5,7.943499,26.802238,-7.82929,26.619586,-1.342164,19.685072,-3.579104,9.171454,-5.9,5.0,-161.8,198.2,189.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1500,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,192.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.65,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.500Z
2236,1719704866.77,223.6,37.6210671604978,-122.496613662159,60.0,105.9,12.1,95,3962.6,7.687396,26.802238,-7.605596,26.619586,-1.11847,19.685072,-4.47388,9.171454,-6.5,7.8,-162.6,197.4,189.7,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1498,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,191.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.43,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.600Z
2237,1719704866.8700001,223.7,37.6210645206674,-122.496614191534,61.0,105.9,12.1,96,3963.6,7.687396,26.802238,-7.605596,26.619586,-1.11847,19.685072,-4.697574,9.171454,-14.0,11.3,-162.4,197.6,189.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1497,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,191.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.21,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.700Z
2238,1719704866.9699998,223.8,37.6210606714874,-122.496614817345,62.0,105.9,12.1,97,3965.0,7.687396,26.802238,-7.605596,26.619586,-1.11847,19.685072,-3.802798,9.171454,-13.3,11.7,-162.9,197.1,187.3,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1498,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,190.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.21,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.800Z
2239,1719704867.0700002,223.9,37.6210575759278,-122.496615599252,62.3,105.9,12.1,97,3966.1,7.723114,26.802238,-7.605596,26.619586,-1.342164,19.685072,-4.026492,9.171454,-5.8,10.8,-163.1,196.9,191.3,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1498,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,189.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.21,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:43.900Z
2240,1719704867.1699998,224.0,37.6210545224493,-122.49661642148,62.6,105.9,12.1,97,3967.3,7.502924,26.802238,-7.381902,26.619586,-1.342164,19.685072,-4.921268,9.171454,-7.5,8.3,-163.0,197.0,192.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1498,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,188.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,15.21,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.000Z
2241,1719704867.2700002,224.1,37.6210520216439,-122.496616856368,62.9,105.9,12.1,98,3968.2,7.502924,26.802238,-7.381902,26.619586,-1.342164,19.685072,-4.697574,9.171454,-13.8,8.6,-162.9,197.1,187.8,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1498,1024,0,45,7.037,1723,3844,7.037,3.527,3.51,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,188.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.100Z
2242,1719704867.37,224.2,37.6210484925264,-122.496617593972,63.6,105.9,12.1,98,3969.5,7.723114,26.802238,-7.605596,26.619586,-1.342164,19.685072,-4.250186,9.171454,-12.5,9.6,-163.1,196.9,189.3,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1499,1024,0,45,7.098,1723,3844,7.098,3.553,3.545,0.02,12.267,87.6,81.5,87.6,2,37.6206638109928,-122.496187093352,187.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.200Z
2243,1719704867.47,224.3,37.6210455822193,-122.496618443241,64.3,105.9,12.1,99,3970.6,7.723114,26.802238,-7.605596,26.619586,-1.342164,19.685072,-4.47388,9.171454,-8.0,9.2,-163.0,197.0,193.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1499,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,186.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.300Z
2244,1719704867.57,224.4,37.6210422586066,-122.496619094058,64.9,105.9,12.1,100,3971.8,7.723114,26.802238,-7.605596,26.619586,-1.342164,19.685072,-4.697574,9.171454,-7.4,8.1,-162.4,197.6,188.8,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1495,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,186.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.400Z
2245,1719704867.67,224.5,37.6210392078694,-122.496619858702,65.6,105.9,12.1,100,3973.0,7.723114,26.802238,-7.605596,26.619586,-1.342164,19.685072,-4.47388,9.171454,-9.5,9.0,-162.5,197.5,191.2,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1475,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,185.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.500Z
2246,1719704867.77,224.6,37.6210359313066,-122.496620585274,66.2,105.9,12.1,101,3974.2,7.765114,26.802238,-7.605596,26.619586,-1.565858,19.685072,-4.250186,9.171454,-8.3,9.2,-162.7,197.3,189.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1456,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,184.7,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.600Z
2247,1719704867.8700001,224.7,37.6210331304855,-122.496621324004,66.6,105.9,12.1,101,3975.2,7.54615,26.802238,-7.381902,26.619586,-1.565858,19.685072,-4.250186,9.171454,-6.0,8.7,-162.8,197.2,191.8,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1375,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,184.1,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.700Z
2248,1719704867.9699998,224.8,37.6210301853964,-122.496622196807,67.5,105.9,12.1,102,3976.3,7.54615,26.802238,-7.381902,26.619586,-1.565858,19.685072,-4.47388,9.171454,-5.8,7.8,-162.4,197.6,193.2,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1351,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,183.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.800Z
2249,1719704868.0700002,224.9,37.6210275635225,-122.496622835468,68.2,105.9,12.1,103,3977.3,7.54615,26.802238,-7.381902,26.619586,-1.565858,19.685072,-4.250186,9.171454,-7.2,8.0,-162.2,197.8,190.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1351,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,182.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:44.900Z
2250,1719704868.1699998,225.0,37.6210243624862,-122.496623705546,68.8,105.9,12.1,104,3978.5,7.327472,26.802238,-7.158208,26.619586,-1.565858,19.685072,-3.579104,9.171454,-8.7,8.2,-162.7,197.3,192.1,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1354,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,182.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.000Z
2251,1719704868.2700002,225.1,37.6210214552289,-122.496624718265,69.5,105.9,12.1,104,3979.6,7.327472,26.802238,-7.158208,26.619586,-1.565858,19.685072,-3.131716,9.171454,-5.1,5.0,-163.2,196.8,195.4,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1341,1024,0,45,7.098,1718,3844,7.098,3.553,3.545,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,181.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.100Z
2252,1719704868.37,225.2,37.6210183914699,-122.496625611013,70.2,105.9,12.1,105,3980.7,7.063206,26.802238,-6.934514,26.619586,-1.342164,19.685072,-3.579104,9.171454,-5.8,8.5,-162.5,197.5,192.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1337,1024,0,45,7.088,1718,3844,7.088,3.549,3.539,0.02,7.842,87.8,81.5,87.8,2,37.6206638109928,-122.496187093352,181.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.200Z
2253,1719704868.47,225.3,37.621015823054,-122.496626418921,70.8,105.9,12.1,105,3981.7,7.109106,26.802238,-6.934514,26.619586,-1.565858,19.685072,-3.35541,9.171454,-9.3,11.2,-162.2,197.8,193.9,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1337,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,180.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.98,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.300Z
2254,1719704868.53,225.4,37.6210129309774,-122.496627221335,71.8,105.9,12.1,106,3982.8,7.109106,26.802238,-6.934514,26.619586,-1.565858,19.685072,-2.908022,9.171454,-8.2,9.8,-162.1,197.9,192.3,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1300,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,179.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.76,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.400Z
2255,1719704868.63,225.5,37.6210101312186,-122.49662824249,72.5,105.9,12.1,107,3983.8,7.161702,26.802238,-6.934514,26.619586,-1.789552,19.685072,-3.35541,9.171454,-6.8,8.2,-162.6,197.4,196.1,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1278,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,179.4,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.76,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.500Z
2256,1719704868.7299998,225.6,37.621007245276,-122.496629196024,73.4,105.9,12.1,108,3984.9,7.161702,26.802238,-6.934514,26.619586,-1.789552,19.685072,-3.131716,9.171454,-8.5,8.4,-162.6,197.4,194.6,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1248,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,178.9,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.76,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.600Z
2257,1719704868.8300002,225.7,37.6210048149598,-122.496630103006,74.1,105.9,12.1,109,3985.9,7.006301,26.802238,-6.71082,26.619586,-2.013246,19.685072,-2.460634,9.171454,-10.7,7.9,-161.8,198.2,196.4,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1239,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,178.5,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.76,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.700Z
2258,1719704868.9299998,225.8,37.6210023543165,-122.496631081028,74.4,105.9,12.1,109,3986.8,6.792345,26.802238,-6.487126,26.619586,-2.013246,19.685072,-1.565858,9.171454,-12.9,4.9,-162.4,197.6,197.4,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1229,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,178.0,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.54,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.800Z
2259,1719704869.0300002,225.9,37.6209995800187,-122.496632186937,74.4,105.9,12.1,109,3987.9,6.792345,26.802238,-6.487126,26.619586,-2.013246,19.685072,-0.894776,9.171454,-7.2,5.3,-161.6,198.4,197.5,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1212,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,177.6,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.31,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:45.900Z
2260,1719704869.1299999,226.0,37.6209969580077,-122.496633458503,74.8,105.9,12.1,109,3988.9,6.6509,26.802238,-6.263432,26.619586,-2.23694,19.685072,-1.789552,9.171454,-9.3,1.5,-162.0,198.0,201.0,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1203,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,177.2,47.9,393.7,1.0,1.0,328.0,16.4,16.0,14.09,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:46.000Z
2261,1719704869.24,226.1,37.6209946915266,-122.496634507088,75.1,105.9,12.1,110,3989.8,6.579037,26.802238,-6.263432,26.619586,-2.013246,19.685072,-1.565858,9.171454,-19.0,0.0,-161.9,198.1,200.1,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1209,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,176.8,47.9,393.7,1.0,1.0,328.0,16.4,16.0,13.86,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:46.100Z
2262,1719704869.34,226.2,37.6209916381508,-122.496635643455,75.1,105.9,12.1,110,3990.9,6.579037,26.802238,-6.263432,26.619586,-2.013246,19.685072,-0.671082,9.171454,-24.1,4.9,-162.2,197.8,196.4,26,5,0,-10.7,0.0,173.2,173.2,100.0,100.0,1024,1684,1237,1024,0,45,7.088,1716,3844,7.088,3.549,3.539,0.02,7.698,88.0,81.5,87.9,2,37.6206638109928,-122.496187093352,176.3,47.9,393.7,1.0,1.0,328.0,16.4,16.0,13.86,27.51,327.2,4.9,200.1,26.802343,10.961006,0,65422,2024-06-29T12:03:46.200Z
